CD_IDENTIFICADOR;CD_PRODUTO;CD_LOTE;CD_UNI_PRO;DT_VALIDADE;DS_UNIDADE
694221;73725;20A30N20;58942;31/12/2021;FR1000ML
696106;73725;20A30N20;58942;31/12/2021;FR1000ML
693979;73725;19L02N11;58942;30/11/2021;FR1000ML
691781;73725;19L02N11;58942;30/11/2021;FR1000ML
696776;81148;000000;66416;30/10/2021;GRAMA
816809;89331;F65377;74788;30/11/2021;FR5ML
792343;89331;F65377;74788;30/11/2021;FR5ML
710070;89331;F65377;74788;30/11/2021;FR5ML
710067;89331;F65377;74788;30/11/2021;FR5ML
491199;85010;1910;70369;19/10/2022;TB10GR
702894;82220;B20D2654;67518;30/05/2022;COMPRIMIDO
758014;83956;MPDY070;69306;10/08/2023;UNIDADE
828178;85764;01;71143;01/01/2022;FR250MCG
781797;85764;1103828;71143;28/02/2023;FR250MCG
745630;85764;1112970;71143;30/09/2023;FR250MCG
745606;85764;1111213;71143;30/09/2023;FR250MCG
739529;85764;1103828;71143;28/02/2023;FR250MCG
744395;85764;1112970;71143;30/09/2023;FR250MCG
744394;85764;1111213;71143;30/09/2023;FR250MCG
678796;85764;1101405;71143;28/02/2023;FR250MCG
671739;85764;1103828;71143;28/02/2023;FR250MCG
749495;90092;19H2342;75579;30/07/2022;CP6MG
753004;90092;19J2138;75579;30/09/2022;CP6MG
713383;90092;19H2242;75579;30/07/2022;CP6MG
688859;90092;19A2435;75579;30/12/2021;CP6MG
702172;90092;19A2435;75579;31/12/2021;CP6MG
705610;90092;19A2435;75579;30/12/2021;CP6MG
703102;90092;19A2435;75579;31/12/2021;CP6MG
761790;87277;R14932AA;72666;31/07/2022;UNIDADE
770979;87277;P16897AA;72666;30/10/2021;UNIDADE
768129;87277;S13192AA;72666;30/05/2023;UNIDADE
731179;87277;P16897AA;72666;30/10/2021;UNIDADE
730991;87277;R14932AA;72666;31/07/2022;UNIDADE
734311;87277;P16897AA;72666;30/10/2021;UNIDADE
742103;87277;R14932AA;72666;31/07/2022;UNIDADE
707114;87277;R14932AA;72666;31/07/2022;UNIDADE
723422;87277;R14932AA;72666;31/07/2022;UNIDADE
699988;87277;R14932AA;72666;31/07/2022;UNIDADE
674241;87277;P16897AA;72666;30/10/2021;UNIDADE
660171;87277;P16897AA;72666;30/10/2021;UNIDADE
642179;87277;P16897AA;72666;30/10/2021;UNIDADE
690444;79489;1910010A;64709;30/10/2021;FR150ML
491150;83034;1910;68350;19/10/2022;TB10GR
709785;83091;2000317;68412;30/03/2022;FR140ML
680605;83091;1901357;68412;31/10/2021;FR140ML
696105;83091;2000317;68412;30/03/2022;FR140ML
807531;83092;2D2579;68414;30/01/2024;CP81MG
826003;83092;0000000;68414;30/06/2022;CP81MG
738966;83092;1W8308;68414;30/06/2023;CP81MG
738965;83092;1W8308;68414;30/06/2023;CP81MG
677196;83092;1G8208;68414;30/08/2022;CP81MG
694073;84192;D040472J;69542;30/12/2021;FR3ML
829819;89321;123456;74775;30/06/2022;UNIDADE
721481;89321;ABCS00;74775;23/10/2022;UNIDADE
688707;89725;16ND3915;75198;30/03/2022;FR250ML
701018;89725;16NG4798;75198;30/06/2022;FR250ML
745694;90662;0B111B;76179;28/02/2025;FR1000MG
744292;90662;0B111B;76179;28/02/2025;FR1000MG
756555;90662;0B111B;76179;28/02/2025;FR1000MG
756511;90662;0E116B;76179;30/05/2025;FR1000MG
727652;90662;0B111B;76179;28/02/2025;FR1000MG
725758;90662;0E116B;76179;30/05/2025;FR1000MG
725757;90662;0B111B;76179;28/02/2025;FR1000MG
673262;90662;7I062;76179;30/09/2022;FR1000MG
672726;90662;7I062;76179;30/09/2022;FR1000MG
648431;90662;7I062;76179;30/09/2022;FR1000MG
827990;90206;20040009;75699;30/04/2022;FR1ML
803259;90206;20100004;75699;30/10/2022;FR1ML
823441;90206;20100004;75699;30/10/2022;FR1ML
763243;90206;20100004;75699;30/10/2022;FR1ML
762317;90206;20100004;75699;30/10/2022;FR1ML
755997;90206;20080005;75699;03/08/2022;FR1ML
758274;90206;20080009;75699;03/08/2022;FR1ML
741335;90206;20040009;75699;30/04/2022;FR1ML
741334;90206;20060004;75699;01/06/2022;FR1ML
733347;90206;20040009;75699;30/04/2022;FR1ML
742261;90206;20040009;75699;30/04/2022;FR1ML
700281;90206;19100003;75699;30/10/2021;FR1ML
700913;90206;19100003;75699;30/10/2021;FR1ML
796085;87693;481400;73092;30/08/2022;CP25MG
786809;87693;481400;73092;30/08/2022;CP25MG
749389;87693;475744;73092;30/05/2022;CP25MG
752605;87693;481400;73092;30/08/2022;CP25MG
750113;87693;481400;73092;30/08/2022;CP25MG
725723;87693;475744;73092;30/05/2022;CP25MG
744868;87693;458938;73092;30/10/2021;CP25MG
753830;87693;481400;73092;30/08/2022;CP25MG
719897;87693;475741;73092;30/05/2022;CP25MG
724847;87693;475744;73092;30/05/2022;CP25MG
716779;87693;458938;73092;30/10/2021;CP25MG
708745;87693;458938;73092;30/10/2021;CP25MG
718562;87693;475744;73092;30/05/2022;CP25MG
725288;87693;475744;73092;30/05/2022;CP25MG
705625;87693;470619;73092;30/01/2022;CP25MG
694262;87693;458938;73092;30/10/2021;CP25MG
694625;87693;458938;73092;30/10/2021;CP25MG
727279;95956;01;81488;30/06/2028;FR2.5ML
773740;96887;20DSA054;82447;30/10/2022;GTS100
817839;80373;4253638D;65621;31/08/2022;CP5MG
795491;80373;3961005C;65621;30/12/2021;CP5MG
794204;80373;3910202C;65621;30/10/2021;CP5MG
794083;80373;3961005C;65621;30/12/2021;CP5MG
783261;80373;3961005C;65621;30/12/2021;CP5MG
762103;80373;3961005C;65621;30/12/2021;CP5MG
766720;80373;4253638D;65621;30/08/2022;CP5MG
767288;80373;4253638D;65621;30/08/2022;CP5MG
767151;80373;3961005C;65621;30/12/2021;CP5MG
766314;80373;3910202C;65621;31/10/2021;CP5MG
762167;80373;3961005C;65621;30/12/2021;CP5MG
771545;80373;4253638D;65621;31/08/2022;CP5MG
752248;80373;3961005C;65621;30/12/2021;CP5MG
725669;80373;3910202C;65621;30/10/2021;CP5MG
743214;80373;3910202C;65621;30/10/2021;CP5MG
746155;80373;3910202C;65621;30/10/2021;CP5MG
753550;80373;3910202C;65621;30/10/2021;CP5MG
753549;80373;3961005C;65621;30/12/2021;CP5MG
725598;80373;3910202C;65621;30/10/2021;CP5MG
757277;80373;3961005C;65621;30/12/2021;CP5MG
757401;80373;3961005C;65621;30/12/2021;CP5MG
709098;80373;3910202C;65621;30/10/2021;CP5MG
699015;80373;3910202C;65621;31/10/2021;CP5MG
723653;80390;D182604C;65638;30/11/2021;UNIDADE
727309;81801;2004;67082;30/06/2022;FRASCO
727308;81801;2004;67082;30/06/2022;FRASCO
756536;81801;2018;67082;30/09/2022;FRASCO
727525;81801;2004;67082;30/06/2022;FRASCO
676890;85237;19100663;70607;30/10/2021;TB3.5GR
798772;84284;2121754;69639;30/06/2023;FR5ML
781098;80812;VF7X;67894;30/06/2022;FR30 DOSES
786469;80812;U54T;67894;30/01/2022;FR30 DOSES
791665;80812;VF7X;67894;30/06/2022;FR30 DOSES
791583;80812;NS2Y;67894;30/04/2022;FR30 DOSES
771713;80812;FR3N;67894;05/08/2022;FR30 DOSES
766776;80812;G23G;67894;30/08/2022;FR30 DOSES
761925;80812;VF7X;67894;30/06/2022;FR30 DOSES
758985;80812;NS2Y;67894;30/04/2022;FR30 DOSES
772483;80812;FR3N;67894;30/08/2022;FR30 DOSES
763290;80812;VF7X;67894;30/06/2022;FR30 DOSES
766788;80812;G23G;67894;30/08/2022;FR30 DOSES
767722;80812;DX3T;67894;30/08/2022;FR30 DOSES
731177;80812;B95C;67894;30/10/2021;FR30 DOSES
750257;80812;FX6Y;67894;30/04/2022;FR30 DOSES
740058;80812;U54T;67894;30/01/2022;FR30 DOSES
757612;80812;U54T;67894;30/01/2022;FR30 DOSES
752043;80812;NS2Y;67894;30/04/2022;FR30 DOSES
752337;80812;NS2Y;67894;30/04/2022;FR30 DOSES
736350;80812;B95C;67894;30/10/2021;FR30 DOSES
737648;80812;U54T;67894;30/01/2022;FR30 DOSES
734325;80812;FX6Y;67894;30/04/2022;FR30 DOSES
751659;80812;U54T;67894;30/01/2022;FR30 DOSES
743675;80812;686H;67894;28/02/2022;FR30 DOSES
743674;80812;FX6Y;67894;30/04/2022;FR30 DOSES
713303;80812;U54T;67894;30/01/2022;FR30 DOSES
724546;80812;U54T;67894;30/01/2022;FR30 DOSES
707110;80812;B95C;67894;30/10/2021;FR30 DOSES
712144;80812;U54T;67894;30/12/2022;FR30 DOSES
712143;80812;B95C;67894;30/10/2021;FR30 DOSES
720079;80812;686H;67894;28/02/2022;FR30 DOSES
715527;80812;B95C;67894;30/10/2021;FR30 DOSES
713533;80812;B95C;67894;30/10/2021;FR30 DOSES
711811;80812;U54T;67894;30/01/2022;FR30 DOSES
723632;80812;B95C;67894;30/10/2021;FR30 DOSES
711774;80812;U54T;67894;30/12/2022;FR30 DOSES
708262;80812;0000,,,,,,;67894;15/06/2023;FR30 DOSES
713014;80812;U54T;67894;30/01/2022;FR30 DOSES
695990;80812;B95C;67894;30/10/2021;FR30 DOSES
693568;80812;B95C;67894;30/10/2021;FR30 DOSES
779420;83492;19H19BA;68837;30/07/2022;FR 0.85ML
700047;83492;19F28EA;68837;30/05/2022;FR 0.85ML
652523;83492;19B22NA;68837;30/01/2022;FR 0.85ML
825902;89332;123;74789;30/06/2023;UNIDADE
698547;89332;123456;74789;30/06/2023;UNIDADE
819528;86133;212254;71497;30/04/2024;FR100GR
773185;86133;211290;71497;28/02/2024;FR100GR
773184;86133;211429;71497;28/02/2024;FR100GR
773183;86133;212755;71497;30/04/2024;FR100GR
763422;86133;210848;71497;28/02/2024;FR100GR
816937;86873;117904601;72247;01/06/2022;FR1000ML
824901;86873;00000000;72247;30/06/2022;FR1000ML
809614;86873;121704603;72247;30/08/2022;FR1000ML
821153;86873;117904601;72247;01/06/2022;FR1000ML
820093;86873;121704603;72247;30/08/2022;FR1000ML
800605;86873;117904601;72247;01/06/2022;FR1000ML
803708;86873;117904601;72247;01/06/2022;FR1000ML
775494;86873;116804602;72247;01/06/2022;FR1000ML
773344;86873;114304602;72247;01/05/2022;FR1000ML
775633;86873;116804602;72247;01/06/2022;FR1000ML
791812;86873;6;72247;01/06/2022;FR1000ML
773804;86873;114304602;72247;01/05/2022;FR1000ML
780841;86873;116904601;72247;01/06/2022;FR1000ML
768280;86873;110404602;72247;01/04/2022;FR1000ML
766725;86873;110404602;72247;01/04/2022;FR1000ML
768966;86873;110504602;72247;01/04/2022;FR1000ML
770916;86873;114304602;72247;01/05/2022;FR1000ML
760309;86873;035804602;72247;01/12/2021;FR1000ML
762662;86873;108404601;72247;01/03/2022;FR1000ML
767536;86873;110404602;72247;01/04/2022;FR1000ML
765114;86873;110404602;72247;01/04/2022;FR1000ML
770313;86873;114304602;72247;01/05/2022;FR1000ML
769827;86873;110404601;72247;01/04/2022;FR1000ML
764790;86873;108504601;72247;01/03/2022;FR1000ML
768641;86873;110504602;72247;01/04/2022;FR1000ML
759865;86873;106004601;72247;01/03/2022;FR1000ML
759864;86873;030404601;72247;01/10/2021;FR1000ML
763432;86873;108504601;72247;01/03/2022;FR1000ML
760315;86873;108404601;72247;01/03/2022;FR1000ML
769762;86873;110404601;72247;01/04/2022;FR1000ML
766152;86873;110404602;72247;01/04/2022;FR1000ML
768845;86873;111404601;72247;01/04/2022;FR1000ML
768390;86873;110504602;72247;01/04/2022;FR1000ML
768307;86873;00000;72247;28/12/2021;FR1000ML
758191;86873;035804601;72247;01/03/2022;FR1000ML
745522;86873;030404601;72247;01/10/2021;FR1000ML
749175;86873;035804602;72247;01/12/2021;FR1000ML
757925;86873;030404601;72247;01/10/2021;FR1000ML
757924;86873;102804601;72247;01/01/2022;FR1000ML
758688;86873;106004601;72247;01/03/2022;FR1000ML
758677;86873;106004601;72247;01/03/2022;FR1000ML
749383;86873;031704603;72247;01/11/2021;FR1000ML
749381;86873;035804602;72247;01/12/2021;FR1000ML
753473;86873;102804601;72247;01/01/2022;FR1000ML
680470;86873;28012020;72247;30/12/2021;FR1000ML
819462;87246;000000000000;72634;30/06/2022;BL5000ML
784370;87246; 713686;72634;30/01/2023;BL5000ML
787477;87246; 713686;72634;30/01/2023;BL5000ML
787476;87246;731314;72634;30/05/2023;BL5000ML
784371;87246;696031;72634;30/09/2022;BL5000ML
784369;87246;735333;72634;30/05/2023;BL5000ML
784368;87246;726473;72634;30/04/2023;BL5000ML
784367;87246;13686;72634;30/01/2023;BL5000ML
787474;87246; 713686;72634;30/01/2023;BL5000ML
763755;87246;727826;72634;30/04/2023;BL5000ML
763595;87246;727826;72634;30/04/2023;BL5000ML
763594;87246;727827;72634;30/04/2023;BL5000ML
763016;87246;695736;72634;30/09/2022;BL5000ML
762869;87246;695736;72634;30/09/2022;BL5000ML
764172;87246;727827;72634;30/04/2023;BL5000ML
764171;87246;27826;72634;30/04/2023;BL5000ML
764170;87246;27818;72634;30/04/2023;BL5000ML
771064;87246;725895;72634;30/04/2023;BL5000ML
771063;87246;728925;72634;30/04/2023;BL5000ML
762696;87246;696031;72634;30/09/2022;BL5000ML
762694;87246;696031;72634;30/09/2022;BL5000ML
762788;87246;695936;72634;30/09/2022;BL5000ML
762053;87246;713506;72634;31/01/2023;BL5000ML
762430;87246;723121;72634;30/03/2023;BL5000ML
762182;87246;723121;72634;30/03/2023;BL5000ML
762873;87246;695736;72634;30/09/2022;BL5000ML
764173;87246;27818;72634;30/04/2023;BL5000ML
763672;87246;727827;72634;30/04/2023;BL5000ML
770893;87246;728925;72634;30/04/2023;BL5000ML
770892;87246;725895;72634;30/04/2023;BL5000ML
770891;87246;728121;72634;30/04/2023;BL5000ML
763679;87246;727818;72634;30/04/2023;BL5000ML
762006;87246;723121;72634;30/03/2023;BL5000ML
762005;87246;723689;72634;30/03/2023;BL5000ML
762004;87246;713686;72634;31/01/2023;BL5000ML
762003;87246;723120;72634;30/03/2023;BL5000ML
769471;87246;731314;72634;30/05/2023;BL5000ML
763651;87246;727827;72634;30/04/2023;BL5000ML
763634;87246;727827;72634;30/04/2023;BL5000ML
763633;87246;727826;72634;30/04/2023;BL5000ML
763630;87246;727818;72634;30/04/2023;BL5000ML
745468;87253;NB9Y-A;72642;30/04/2022;TB30GR
748955;87256;ARA05880E;72645;30/09/2022;COMPRIMIDO
746576;87256;ARA03881;72645;30/06/2022;COMPRIMIDO
747530;87256;ARA02020E;72645;30/03/2022;COMPRIMIDO
733506;87256;9RA08064E;72645;30/10/2021;COMPRIMIDO
737869;87256;9RA08064E;72645;30/10/2021;COMPRIMIDO
744472;96344;D200030;81884;28/02/2022;CP30MG
765383;85027;SYY54;70389;28/02/2022;CP400MG
746151;85027;SXA87;70389;30/10/2021;CP400MG
491159;81699;1910;66974;19/10/2022;COMPRIMIDO
800593;82533;101028958;67839;07/10/2022;LT300GR
824707;82533;101028958;67839;07/10/2022;LT300GR
780821;82533;101010239;67839;04/06/2022;LT300GR
780820;82533;1010165423301;67839;09/07/2022;LT300GR
780444;82533;101016542.;67839;09/07/2022;LT300GR
791970;82533;1010165423301;67839;09/07/2022;LT300GR
747407;82533;100986770;67839;12/03/2022;LT300GR
711675;79171;04121902;64390;02/12/2021;UNIDADE
719497;79171;04121902;64390;02/12/2021;UNIDADE
718645;79171;04121902;64390;02/12/2021;UNIDADE
817824;86979;58U404;72360;30/04/2024;TB 40ML
817818;86979;58U6MH;72360;30/04/2024;TB 40ML
742839;86979;58T406;72360;30/04/2023;TB 40ML
677787;86979;585702;72360;30/07/2022;TB 40ML
676440;86979;58S504;72360;30/05/2022;TB 40ML
649102;86979;58S502H2;72360;30/05/2022;TB 40ML
640058;86979;58S503;72360;30/05/2022;TB 40ML
491151;86979;1910;72360;19/10/2022;TB 40ML
806706;83032;664R02;68347;28/02/2023;AD700MG
815092;83032;643P02;68347;30/04/2022;AD700MG
830170;83032;664R02;68347;28/02/2023;AD700MG
828582;83032;664R02;68347;28/02/2023;AD700MG
805815;83032;708P03;68347;30/11/2022;AD700MG
826581;83032;719R01;68347;31/12/2022;AD700MG
826580;83032;664R02;68347;28/02/2023;AD700MG
817842;83032;719R01;68347;31/12/2022;AD700MG
805176;83032;664R02;68347;28/02/2023;AD700MG
809491;83032;664R02;68347;28/02/2023;AD700MG
799391;83032;643P02;68347;30/04/2022;AD700MG
810337;83032;664R02;68347;28/02/2023;AD700MG
807519;83032;664R0;68347;28/02/2023;AD700MG
803599;83032;664R02;68347;28/02/2023;AD700MG
809910;83032;719R01;68347;31/12/2022;AD700MG
775483;83032;718R02;68347;31/12/2022;AD700MG
782233;83032;708P03;68347;30/11/2022;AD700MG
774402;83032;708P03;68347;30/11/2022;AD700MG
792854;83032;708P03;68347;30/11/2022;AD700MG
772746;83032;708P03;68347;30/11/2022;AD700MG
792461;83032;643P02;68347;30/04/2022;AD700MG
790419;83032;643P02;68347;30/04/2022;AD700MG
786099;83032;637N02;68347;30/10/2021;AD700MG
772778;83032;708P03;68347;30/11/2022;AD700MG
785777;83032;643P02;68347;30/04/2022;AD700MG
784503;83032;708P03;68347;30/11/2022;AD700MG
784502;83032;651P03;68347;30/08/2022;AD700MG
764601;83032;643P02;68347;30/04/2022;AD700MG
761797;83032;643P02;68347;30/04/2022;AD700MG
761796;83032;651P03;68347;30/08/2022;AD700MG
771995;83032;708P03;68347;30/11/2022;AD700MG
760046;83032;643P02;68347;30/04/2022;AD700MG
765683;83032;651P03;68347;30/08/2022;AD700MG
768093;83032;708P03;68347;30/11/2022;AD700MG
768017;83032;643P02;68347;30/04/2022;AD700MG
768015;83032;651P03;68347;30/08/2022;AD700MG
766025;83032;651P03;68347;30/08/2022;AD700MG
766907;83032;643902;68347;30/04/2022;AD700MG
758972;83032;643P02;68347;30/04/2022;AD700MG
764407;83032;643902;68347;30/04/2022;AD700MG
761904;83032;651P03;68347;30/08/2022;AD700MG
763050;83032;651P03;68347;30/08/2022;AD700MG
772430;83032;643P02;68347;30/04/2022;AD700MG
765145;83032;643P02;68347;30/04/2022;AD700MG
766269;83032;643P02;68347;30/04/2022;AD700MG
772080;83032;708P03;68347;30/11/2022;AD700MG
771081;83032;651P03;68347;30/08/2022;AD700MG
771479;83032;643P02;68347;30/04/2022;AD700MG
752623;83032;643P02;68347;30/04/2022;AD700MG
746417;83032;643P02;68347;30/04/2022;AD700MG
731178;83032;643P02;68347;30/04/2022;AD700MG
744121;83032;643P02;68347;30/04/2022;AD700MG
757975;83032;651P03;68347;30/08/2022;AD700MG
757160;83032;651P03;68347;30/08/2022;AD700MG
734878;83032;643P02;68347;30/04/2022;AD700MG
741075;83032;643P02;68347;30/04/2022;AD700MG
737727;83032;643P02;68347;30/04/2022;AD700MG
734310;83032;643P02;68347;30/04/2022;AD700MG
735886;83032;643P02;68347;30/04/2022;AD700MG
742339;83032;643P02;68347;30/04/2022;AD700MG
739731;83032;643P02;68347;30/04/2022;AD700MG
728386;83032;643P02;68347;30/04/2022;AD700MG
750107;83032;651P03;68347;30/08/2022;AD700MG
746714;83032;651P03;68347;30/08/2022;AD700MG
724118;83032;643P02;68347;30/04/2022;AD700MG
715888;83032;643P02;68347;30/04/2022;AD700MG
724296;83032;643P02;68347;30/04/2022;AD700MG
722699;83032;645P03;68347;30/05/2022;AD700MG
723247;83032;643P02;68347;30/04/2022;AD700MG
709880;83032;643P02;68347;30/04/2022;AD700MG
712836;83032;643P02;68347;30/04/2022;AD700MG
714553;83032;643P02;68347;30/04/2022;AD700MG
709051;83032;637N02;68347;30/10/2021;AD700MG
707711;83032;643P02;68347;30/04/2022;AD700MG
704606;83032;643P02;68347;30/04/2022;AD700MG
703451;83032;643P02;68347;30/04/2022;AD700MG
706134;83032;643P02;68347;30/04/2022;AD700MG
683705;83032;637N02;68347;30/10/2021;AD700MG
677930;83032;637N02;68347;30/10/2021;AD700MG
694854;83032;643P02;68347;30/04/2022;AD700MG
692572;83032;643P02;68347;30/04/2022;AD700MG
782470;89966;005895;75449;30/08/2023;CP25MG
792931;89966;005895;75449;30/08/2023;CP25MG
781542;89966;907376;75449;30/11/2022;CP25MG
773006;89966;005895;75449;30/08/2023;CP25MG
738970;89966;002398;75449;28/02/2023;CP25MG
735084;89966;002395;75449;28/02/2023;CP25MG
733050;89966;907376;75449;30/11/2022;CP25MG
738967;89966;002398;75449;28/02/2023;CP25MG
727285;89966;902443A;75449;28/02/2022;CP25MG
727284;89966;902442;75449;28/02/2022;CP25MG
734724;89966;907376;75449;30/11/2022;CP25MG
704628;89966;905622;75449;30/08/2022;CP25MG
668083;89966;902443A;75449;28/02/2022;CP25MG
661641;89966;902442;75449;28/02/2022;CP25MG
667557;89966;902442;75449;28/02/2022;CP25MG
491243;89966;1910;75449;19/10/2022;CP25MG
745671;82597;B7254H05;67907;19/03/2022;FR100MG
745584;82597;B7254H03;67907;19/03/2022;FR100MG
756566;82597;B7258H02;67907;30/06/2022;FR100MG
756474;82597;B7252;67907;28/02/2022;FR100MG
756473;82597;B7254;67907;30/03/2022;FR100MG
756472;82597;B7259;67907;30/06/2022;FR100MG
756471;82597;B7248;67907;30/10/2021;FR100MG
728477;82597;B7254H01;67907;30/03/2022;FR100MG
728475;82597;B7252H04;67907;28/02/2022;FR100MG
744342;82597;B7254H03;67907;19/03/2022;FR100MG
743507;84660;70440B204;70015;30/03/2022;AD10MG
740121;84660;70440B204;70015;30/03/2022;AD10MG
745906;84660;70440B204;70015;30/03/2022;AD10MG
752687;84660;70440B204;70015;30/03/2022;AD10MG
725722;84660;70440B204;70015;30/03/2022;AD10MG
731316;84660;70130B301;70015;30/12/2021;AD10MG
729355;84660;70440B2;70015;30/03/2022;AD10MG
733521;84660;70130B3;70015;30/12/2021;AD10MG
743950;84660;70130B3;70015;31/12/2021;AD10MG
709884;84660;70130B301;70015;30/12/2021;AD10MG
717400;84660;70090B201;70015;30/12/2021;AD10MG
701754;84660;70130B301;70015;30/12/2021;AD10MG
698107;84660;70090B2;70015;30/12/2021;AD10MG
698105;84660;70090B2;70015;30/12/2021;AD10MG
792855;83317;677207A;68649;29/05/2022;FR790MG
745656;83321;H0406B06;68655;30/01/2022;FR420MG
756619;83321;H0406B06;68655;30/01/2022;FR420MG
744344;83321;H0406B06;68655;30/01/2022;FR420MG
672808;89091;935532;74538;25/12/2021;FR50MG
673378;89091;935532;74538;25/12/2021;FR50MG
823865;84427;2669664;69780;30/09/2022;GOTAS
823862;84427;2669298;69780;30/09/2022;GOTAS
774093;84427;2669298;69780;30/09/2022;GOTAS
830252;84427;266298;69781;30/09/2022;GTS300
798064;84427;2669298;69781;30/09/2022;GTS300
795387;84427;2669298;69781;30/09/2022;GTS300
794162;84427;2669298;69781;30/09/2022;GTS300
783310;84427;2669298;69781;30/09/2022;GTS300
774567;84427;2669298;69781;30/09/2022;GTS300
775674;84427;2669298;69781;30/09/2022;GTS300
788975;84427;2664762;69781;30/05/2022;GTS300
762104;84427;2664762;69781;30/05/2022;GTS300
763525;84427;2664762;69781;30/05/2022;GTS300
762954;84427;2664762;69781;30/05/2022;GTS300
764294;84427;2664762;69781;30/05/2022;GTS300
770597;84427;2669298;69781;30/09/2022;GTS300
769932;84427;2664762;69781;30/05/2022;GTS300
769931;84427;2658240;69781;30/03/2022;GTS300
766357;84427;2664762;69781;30/05/2022;GTS300
765846;84427;2664762;69781;30/05/2022;GTS300
744810;84427;2658240;69781;30/03/2022;GTS300
748396;84427;2658240;69781;30/03/2022;GTS300
747740;84427;2658240;69781;30/03/2022;GTS300
752430;84427;2658240;69781;30/03/2022;GTS300
743647;84427;2649195;69781;30/01/2022;GTS300
734768;84427;2649195;69781;30/01/2022;GTS300
746886;84427;2658240;69781;30/03/2022;GTS300
758301;84427;2664762;69781;30/05/2022;GTS300
731905;84427;2649195;69781;30/01/2022;GTS300
734866;84427;2649195;69781;30/01/2022;GTS300
748978;84427;2658240;69781;30/03/2022;GTS300
747475;84427;2658240;69781;30/03/2022;GTS300
747474;84427;2649195;69781;30/01/2022;GTS300
743550;84427;2649195;69781;30/01/2022;GTS300
709629;84427;2649195;69781;30/01/2022;GTS300
713231;84427;2649195;69781;30/01/2022;GTS300
